,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Emotion
50,Neoni,Wars In A Wonderland,DARKSIDE,6xlOnm5MITIKtixzJW8R0j,0.533,0.714,7,-6.472,0,0.0608,1.58e-06,0.0869,0.454,165.037,168000,3,0
51,EMELINE,cinderella's dead,cinderella's dead,5MWXOo8DJwgODtPGaietNz,0.596,0.607,6,-6.179,0,0.168,0.0,0.103,0.531,119.882,120666,4,0
52,Cage The Elephant,Cage The Elephant (Expanded Edition),Ain't No Rest for the Wicked,3Pzh926pXggbMe2ZpXyMV7,0.636,0.849,0,-7.075,1,0.106,0.0,0.372,0.917,156.036,175493,4,0
53,Bella Poarch,Build a Bitch,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,0.855,0.463,3,-7.454,1,0.0367,1.77e-05,0.347,0.866,102.931,122773,4,0
54,Azealia Banks,Broke with Expensive Taste,Luxury,7IzN1BfaQ8fmTHYPRPhNws,0.689,0.91,8,-6.808,1,0.184,1.81e-05,0.272,0.569,121.988,168097,4,0
55,Doja Cat,Amala (Deluxe Version),Tia Tamera (feat. Rico Nasty),1uNePI826aqh9uC9pgbeHU,0.822,0.654,0,-4.623,1,0.132,0.0,0.233,0.421,119.884,211013,4,0
56,Billie Eilish,dont smile at me,COPYCAT,5w7wuzMzsDer96KqxafeRK,0.679,0.388,4,-10.977,0,0.0932,9.25e-05,0.341,0.234,124.909,194711,4,0
57,Rihanna,ANTI (Deluxe),Desperado,4mCf3vQf7z0Yseo0RxAi3V,0.685,0.61,0,-5.221,0,0.0439,0.0,0.102,0.323,94.384,186467,3,0
58,Natalie Jane,AVA,AVA,7bdpStmJdlw9GKBPTOkDwT,0.578,0.471,3,-6.379,0,0.0417,0.0,0.0779,0.233,86.982,159339,4,0
59,Ari Abdul,BABYDOLL,BABYDOLL,5rPNVwYjVEgkq6YNPki4Zc,0.485,0.585,11,-5.097,0,0.0359,0.0113,0.489,0.51,84.941,196235,4,0
60,Penelope Scott,Public Void,Rät,4blPH3Uy89WnOnYlIv7Ev4,0.609,0.449,5,-13.291,0,0.249,0.000115,0.147,0.309,143.854,194165,4,0
61,CORPSE,HOT DEMON B!TCHES NEAR U ! ! !,HOT DEMON B!TCHES NEAR U ! ! !,7v4pPS4A7NgY7bxFA3Etv3,0.788,0.764,7,-4.054,1,0.254,0.0,0.224,0.841,100.095,96000,4,0
62,Sir Chloe,Party Favors,Michelle,6XrTwqp0vMc2Z3m4ttoyRe,0.366,0.439,4,-5.238,1,0.0298,1.92e-05,0.108,0.11,115.94,214088,3,0
63,Melanie Martinez,Cry Baby (Deluxe Edition),Mad Hatter,5gWtkdgdyt5bZt9i6n3Kqd,0.568,0.692,8,-4.513,1,0.0589,0.0,0.148,0.577,92.023,201520,4,0
64,Nirvana,Nevermind (Remastered),Something In The Way,1nFtiJxYdhtFfFtfXBv06s,0.427,0.201,8,-13.044,1,0.0317,0.263,0.109,0.0668,105.218,232147,4,0
65,Woodkid,The Golden Age,Run Boy Run,0boS4e6uXwp3zAvz1mLxZS,0.506,0.959,5,-5.264,0,0.102,0.000655,0.135,0.34,133.996,213267,4,0
66,K/DA,ALL OUT,VILLAIN,3QSjVPObHxuAJc3E5nrjRn,0.653,0.634,5,-5.875,0,0.0391,0.0,0.0908,0.306,160.013,199125,4,0
67,Various Artists,Suicide Squad: The Album,Gangsta,1W7zkKgRv9mrLbfdQ8XyH3,0.439,0.447,10,-8.318,0,0.0436,0.0,0.303,0.11,121.48,177029,4,0
68,Alec Benjamin,Narrated For You,If I Killed Someone For You,0WHi11uzahqpEtPGYCW6oQ,0.514,0.605,7,-5.363,1,0.0337,2.91e-06,0.121,0.409,120.894,185123,4,0
69,Halsey,BADLANDS (Deluxe),Gasoline,2IO7yf562c1zLzpanal1DT,0.731,0.58,10,-7.328,0,0.0399,0.0,0.129,0.319,119.997,199593,4,0
70,The Animals,The Animals,House Of The Rising Sun,7BY005dacJkbO6EPiOh2wb,0.295,0.584,9,-6.696,0,0.0345,0.218,0.0996,0.228,117.2,271280,3,0
71,Ashley Sienna,What You Need,What You Need,0IvlCZFHDCgeHqZJHO7ghW,0.658,0.486,4,-5.371,0,0.0382,0.00387,0.678,0.192,101.985,196471,4,0
72,Melanie Martinez,K-12,Class Fight,37pf8jSeCGlzgQPIfVHO6X,0.767,0.707,6,-8.444,1,0.0489,5.16e-05,0.298,0.772,92.015,161065,4,0
73,Nirvana,Nevermind (Remastered),Lithium,2YodwKJnbPyNKe8XXSE9V7,0.678,0.656,7,-6.41,1,0.0381,0.0,0.0631,0.485,123.207,257053,4,0
74,No Doubt,Tragic Kingdom,Just A Girl,5lWRaa0fBxDE5yU91npPq7,0.638,0.906,2,-4.824,1,0.0504,6.88e-05,0.142,0.767,107.991,209200,4,0
75,Sub Urban,Cradles,Cradles,5sSYvDVyP0CP9TUiqy3fuF,0.537,0.586,6,-1.864,1,0.314,7.04e-05,0.175,0.624,79.056,209829,4,0
76,Au/Ra,Panic Room,Panic Room,7uUahoeqGNRMbpdeiLj1rS,0.495,0.426,8,-9.434,1,0.0736,5.65e-06,0.099,0.0636,97.91,237773,4,0
77,ABBA,Arrival,"Money, Money, Money",3lKN03PDeBnXZS7sDukRBt,0.787,0.704,9,-6.873,0,0.0385,0.00305,0.089,0.646,120.701,186427,4,0
78,Queen,Sheer Heart Attack (Deluxe Remastered Version),Killer Queen - Remastered 2011,7GqWnsKhMtEW0nzki5o0d8,0.535,0.65,10,-6.328,1,0.0554,0.0,0.14,0.61,117.188,179600,4,0
79,The Neighbourhood,I'm Sorry...,Wires,5v8aEcHcaJIGYpfVVPtJjI,0.568,0.569,7,-6.013,0,0.0329,0.102,0.342,0.266,72.991,193080,4,0
80,Mad Tsai,killer queen,killer queen,0qo1JukfClmpHnUOJxpFXi,0.69,0.732,3,-5.352,0,0.0497,0.00114,0.168,0.636,107.977,178889,4,0
81,I DONT KNOW HOW BUT THEY FOUND ME,Choke,Choke,37mfTcSlX60JtAvAETytGs,0.516,0.85,4,-3.909,0,0.0706,0.0,0.296,0.583,120.324,195717,4,0
82,Tally Hall,Marvin's Marvelous Mechanical Museum,The Bidding,0HBrtXJohbIW4IhPZ50GmH,0.538,0.607,9,-5.261,0,0.216,5.54e-06,0.0999,0.515,175.424,160613,4,0
83,GAYLE,abcdefu (angrier),abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,0.671,0.599,4,-6.18,1,0.0405,0.0,0.101,0.448,121.849,159836,3,0
84,Ashnikko,"Hi, It's Me",STUPID (feat. Yung Baby Tate),6qNB2ChCVPepl5ZjVJJTUW,0.772,0.637,2,-6.881,1,0.114,0.0,0.0778,0.54,149.906,167317,4,0
85,Panic! At The Disco,Death of a Bachelor,Emperor's New Clothes,3px2rAPu74ltbkf9eZsZ8h,0.562,0.904,1,-4.947,1,0.0807,0.0,0.0433,0.651,94.481,158667,4,0
86,Gang of Youths,Go Farther In Lightness,Achilles Come Down,22TntnVO3lQNDR5nsvxGRs,0.223,0.523,0,-9.281,0,0.0466,0.283,0.225,0.15,179.83,422147,3,0
87,Barns Courtney,The Attractions Of Youth,Glitter & Gold,1Mf27cnAF1Q6Ko83XTM5d1,0.487,0.625,8,-5.112,1,0.0401,0.0,0.226,0.351,170.397,176093,4,0
88,Kesha,Animal (Expanded Edition),Take It Off,0WCiI0ddWiu5F2kSHgfw5S,0.729,0.675,5,-5.292,0,0.0286,0.00126,0.0867,0.74,125.036,215200,4,0
89,Ariana Grande,Dangerous Woman,Dangerous Woman,6RUhbFEhrvGISaQ8u2j2JN,0.664,0.602,4,-5.369,0,0.0412,0.0,0.356,0.289,134.049,235947,3,0
90,Ashnikko,Daisy,Daisy,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.0,0.372,0.774,121.876,146523,4,0
91,EMELINE,STRUT,STRUT,749rod7GCmj0OVdumGfzVq,0.842,0.715,11,-5.906,0,0.0696,2.58e-05,0.112,0.326,107.952,117727,3,0
92,Sub Urban,Thrill Seeker,Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,0.619,0.45,7,-11.965,0,0.515,0.0,0.513,0.41,179.755,194000,4,0
93,Nessa Barrett,BANG BANG!,BANG BANG!,2YiQL9Aa4PmGF8oMFADzzA,0.582,0.961,4,-5.365,0,0.183,0.000608,0.19,0.393,174.995,136387,4,0
94,Ryan Mack,Wish You the Worst,Wish You the Worst,0cOwPdK6FsqXz967daLc4k,0.7,0.577,9,-7.248,0,0.066,0.0,0.367,0.589,94.948,143467,4,0
95,UPSAHL,People I Don't Like,People I Don't Like,5srKMwXoeyrRnyTnNbpgIW,0.747,0.573,11,-6.562,0,0.295,0.0,0.302,0.551,90.036,142766,4,0
96,Madds Buckley,Sunset on Summerville,The Red Means I Love You,3FD23QWCO0aP7fzKXHCDE8,0.282,0.302,2,-11.513,1,0.0344,2.07e-06,0.0726,0.19,78.881,233979,4,0
97,Royal & the Serpent,Overwhelmed,overwhelmed,5jjZikDrEd0by1o7V3fO4y,0.804,0.323,0,-11.127,0,0.305,0.0,0.15,0.456,87.019,159293,4,0
98,The Runaways,The Runaways,Cherry Bomb,7cdnq45E9aP2XDStHg5vd7,0.501,0.813,11,-8.192,1,0.0639,4.75e-05,0.131,0.495,136.59,138707,4,0
99,Dove Cameron,Bad Idea,Bad Idea,6azVi5ToFHo6KfKs6SstAC,0.802,0.628,7,-6.576,0,0.122,0.000232,0.262,0.625,96.97,155681,4,0
0,Khruangbin,Summer Madness,Summer Madness,7fpiYh33Xph4OPj8gS8jL0,0.504,0.323,6,-12.442,0,0.0481,0.835,0.373,0.453,79.654,201917,4,6
1,Childish Gambino,"""Awaken, My Love!""",Redbone,0WtDGnWL2KrMCk0mI1Gpwz,0.745,0.353,1,-10.614,1,0.0983,0.00662,0.118,0.598,160.111,326933,4,6
2,Miguel,All I Want Is You,Girl With The Tattoo Enter.lewd,1eUGmzzvahJjOSWgDHuRlv,0.372,0.239,6,-11.314,0,0.0296,0.000175,0.168,0.127,113.451,102813,4,6
3,Goapele,Even Closer,Closer,2UXEwIOtNGUUgGdXnds8V7,0.714,0.436,1,-6.471,1,0.0342,0.0117,0.107,0.372,93.025,229693,4,6
4,Teyana Taylor,K.T.S.E.,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN,0.514,0.506,10,-7.095,0,0.28,2.56e-05,0.191,0.312,88.044,166998,4,6
5,Sade,The Ultimate Collection,By Your Side (Neptunes Remix) - Remastered,3kprgvuvboBSSrLz9qI4Yt,0.764,0.565,8,-7.92,0,0.0682,0.00421,0.0649,0.87,82.0,239093,4,6
6,Frank Ocean,channel ORANGE,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,0.392,0.233,11,-11.012,0,0.0587,0.000322,0.106,0.494,176.569,268813,3,6
7,Rufus & Chaka Khan,Rufus Featuring Chaka Khan,Sweet Thing,0bqZnsPz4klg5TuWGcKb34,0.71,0.387,9,-12.82,1,0.0484,0.00617,0.113,0.806,80.557,200147,4,6
8,The Weeknd,House Of Balloons (Original),What You Need - Original,4Yw8TyBm9J8cpy2guHUYog,0.638,0.335,7,-10.522,0,0.0854,0.0139,0.116,0.0608,133.853,206421,4,6
9,Cleo Sol,Rose in the Dark,When I'm in Your Arms,47s5hKfwGXliAAB8wKMiNo,0.596,0.462,0,-10.605,1,0.0589,0.0581,0.112,0.655,173.866,335310,4,6
10,Tems,Found (feat. Brent Faiyaz),Found (feat. Brent Faiyaz),0GGfGINoVYiSFXPOjg3RHj,0.821,0.412,7,-7.795,1,0.0341,1.64e-05,0.0985,0.333,109.977,209454,4,6
11,Erykah Badu,Mama's Gun,Orange Moon,5dlfvkyZOuBCFP1KbzRHUx,0.468,0.149,5,-13.976,0,0.0363,0.000276,0.152,0.124,97.965,430000,3,6
12,Daniel Caesar,Please Do Not Lean,Please Do Not Lean (feat. BADBADNOTGOOD),5uXO1sjZ7VbNKexKaFRna3,0.67,0.41,1,-13.444,1,0.0381,8.55e-06,0.167,0.46,127.972,240938,4,6
13,The Internet,Hive Mind,Hold On,5tqZJUHEuqdN12RZVq2l9p,0.7,0.414,0,-10.864,1,0.0373,0.0606,0.107,0.444,60.479,406467,4,6
14,SWV,It's About Time,Weak,71EHOyEOhNx1SzTebRRyng,0.693,0.533,2,-10.954,0,0.0402,0.0,0.0695,0.568,127.661,291907,4,6
15,DOMi & JD BECK,NOT TiGHT,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",6OquGsVTLqZHyxqG0PLwFz,0.542,0.485,5,-13.131,0,0.439,0.00198,0.102,0.698,174.836,202451,3,6
16,SAULT,Untitled (Black Is),Wildfires,4Tzw9IdZbVyzmpWrvsGaNX,0.862,0.314,3,-8.269,0,0.0369,0.156,0.0878,0.502,114.472,206947,4,6
17,Sade,The Best of Sade,Kiss of Life,65krtHkaYLPr0mEbjL61UP,0.723,0.47,6,-11.302,0,0.028,0.0373,0.0968,0.783,97.107,251333,4,6
18,Groove Theory,Groove Theory,Tell Me,2lp8xjq0WTm3HZKHuDEweg,0.8,0.362,6,-10.849,0,0.0634,3.99e-06,0.0667,0.888,93.059,236067,4,6
19,Angie Stone,Mahogany Soul,Wish I Didn't Miss You,3tZm76otWH20xzJC7icHCk,0.856,0.755,10,-5.691,1,0.0331,0.000621,0.145,0.842,123.883,270893,4,6
20,Maxwell,Maxwell's Urban Hang Suite,Ascension (Don't Ever Wonder) - Remastered 2021,6l4TNbfPtNAOOlGIfceSaO,0.762,0.459,0,-10.307,1,0.0379,0.0219,0.147,0.749,96.069,345976,4,6
21,Solange,A Seat at the Table,Cranes in the Sky,48EjSdYh8wz2gBxxqzrsLe,0.719,0.615,6,-5.972,1,0.045,0.000147,0.235,0.465,96.988,250973,4,6
22,Planet Giza,Don't Throw Rocks At The Moon,LIMB,5RG1HRQocUAafoCrGd9lY5,0.467,0.272,8,-13.789,0,0.0382,0.0,0.272,0.372,87.262,104828,4,6
23,Snoh Aalegra,"- Ugh, those feels again",Whoa,38EhHqsV5NX9JrC2D2qXNI,0.509,0.514,10,-11.283,1,0.123,0.00144,0.104,0.476,188.019,199179,4,6
24,Sade,Promise,The Sweetest Taboo,0sKfhhj6hYyJIXnTiZV9vf,0.752,0.823,10,-9.455,0,0.0447,0.0098,0.303,0.962,91.563,277373,4,6
25,Aaliyah,Age Ain't Nothing But A Number,At Your Best (You Are Love),4lRrk574qIHpoEEKC1zuam,0.626,0.441,9,-10.637,0,0.0308,0.0138,0.0685,0.563,78.094,291400,4,6
26,Victoria Monét,Coastin’,Coastin’,1IjeGPU5hqHlJpm00zObN7,0.807,0.481,8,-7.362,0,0.0713,1.28e-06,0.112,0.748,91.005,175319,4,6
27,Chaka Khan,I Feel for You,Through the Fire,7gh2v4IHnxdiwSgA6xluhe,0.563,0.593,8,-7.099,1,0.0322,1.85e-05,0.145,0.428,130.744,288653,4,6
28,Erykah Badu,Baduizm,Next Lifetime,6sIMSl1n3KDPr03Fw8mujd,0.643,0.413,8,-11.929,0,0.0565,0.00105,0.0949,0.339,130.026,386627,4,6
29,Musiq Soulchild,Juslisen,Halfcrazy,3oXNIpoUMdk8qGkwCeXqGv,0.412,0.77,11,-6.057,0,0.18,1.5e-06,0.0485,0.418,101.955,254493,3,6
30,Maxwell,Fortunate,Fortunate,2RtvkLz5tmOXlzz918It6E,0.74,0.359,10,-8.309,0,0.0462,0.0,0.129,0.377,126.15,301160,4,6
31,Michael Jackson,Invincible,Butterflies,0rT9f5BSZrZ6DvzfBEckG0,0.708,0.655,8,-2.69,1,0.0883,2.1e-06,0.11,0.545,89.99,279160,4,6
32,The Isley Brothers,Between the Sheets,Between the Sheets,3ApIYu95WxjzpQCnsLBbrv,0.719,0.377,9,-12.585,0,0.0974,0.0,0.0902,0.575,83.919,340013,4,6
33,DESTIN CONRAD,SATIN,DAYDREAM,2dsbZwFPMYhchakMgL72DD,0.723,0.461,4,-9.747,0,0.0776,4.89e-06,0.237,0.183,117.983,181144,4,6
34,Floetry,Floetic,Say Yes,2fE4MbwX3QGMzNaMjGVhtw,0.747,0.398,5,-12.932,0,0.0743,1.42e-06,0.113,0.428,117.901,268373,1,6
35,Alex Isley,Good & Plenty,Good & Plenty,1VAKnb1btGrQXcVZVSRkPe,0.658,0.619,9,-7.316,0,0.0772,0.0667,0.0951,0.354,136.077,204706,4,6
36,Various Artists,Love Soul,He's Mine,20VRVHMwAspwLA207PdKOn,0.616,0.535,11,-8.789,1,0.0379,0.0924,0.121,0.391,64.979,253040,4,6
37,RAAHiiM,Peak (Fed Up),Peak (Fed Up),3KcDfeZ1UAMtun8TuvG1kT,0.522,0.263,8,-8.513,0,0.0909,0.0,0.111,0.196,99.648,188243,3,6
38,Marvin Gaye,I Want You (Deluxe Edition),I Want You,2gmWJA9oF4GD2Vw5QoRqu1,0.515,0.793,1,-9.557,0,0.034,0.317,0.236,0.737,100.551,274400,4,6
39,Janet Jackson,Janet,"Any Time, Any Place",2yOm4lN7aTygtXanJFNFWU,0.571,0.232,10,-11.309,1,0.0699,0.000246,0.119,0.207,128.785,428200,4,6
40,Avant,My Thoughts,My First Love,1y2wM4Qxn27EOsQnhHYA3Q,0.643,0.368,11,-8.379,0,0.033,1.35e-06,0.157,0.414,125.95,268516,4,6
41,Lyfe Jennings,Lyfe 268-192,Must Be Nice,2mp3sLUNQaJ025Lx5f4AAJ,0.447,0.401,3,-11.232,0,0.378,0.0,0.127,0.644,82.235,233440,4,6
42,Anita Baker,Sweet Love,Sweet Love,4xVXe1VS5zlQyECVk6GRrL,0.505,0.669,10,-7.255,0,0.0231,0.0,0.0609,0.689,87.541,262267,4,6
43,Raveena,If Only,If Only,4jyU03J2YOhRxgOHit2auK,0.759,0.404,10,-11.803,0,0.049,0.00139,0.0841,0.581,77.977,201334,4,6
44,Syd,Broken Hearts Club,Out Loud (feat. Kehlani),0P11qKeHWhUy0rDPeY8dyB,0.565,0.364,6,-9.512,1,0.2,0.0,0.108,0.527,155.705,203037,3,6
45,Erykah Badu,Baduizm,Other Side Of The Game,6s4xndGKUhW0xXPYvFlwcL,0.657,0.253,11,-10.665,1,0.0855,0.514,0.116,0.186,83.213,393733,4,6
46,Zhané,Pronounced Jah-Nay,Sending My Love,7f5dRZ6W2Si4SoPLQxNHbm,0.712,0.516,7,-9.615,1,0.0586,0.15,0.0596,0.221,95.023,220960,4,6
47,D'Angelo,Voodoo,Send It On,5LIwaG8Wl9LfExcmiRQm7J,0.788,0.258,5,-11.758,1,0.104,0.00721,0.326,0.335,127.492,356493,3,6
48,Mýa,Moodring,Fallen,75pAfYEpRXZf7GVORGhOgz,0.669,0.61,1,-8.217,1,0.0457,2.75e-05,0.53,0.428,94.439,214600,4,6
49,Cleo Sol,Mother,Sunshine,1el1feH98jWUrPpYmu5jN8,0.626,0.265,2,-15.297,0,0.0738,0.0689,0.125,0.054,86.106,262960,4,6
50,Mac Ayres,Something to Feel,Get to You Again,5pNiAcguRrBdYf5V0QXdir,0.499,0.429,3,-10.288,1,0.0495,0.000311,0.334,0.277,117.751,267450,4,6
51,Busty and the Bass,Eddie,Out Of Love,3hNywmR93yvj68y2zl8mRt,0.757,0.718,2,-6.009,1,0.184,1.1e-05,0.376,0.379,107.068,290893,4,6
52,Amel Larrieux,Bravebird,For Real,0sxEHZ8WEPPTWGFXYBdB3O,0.595,0.525,11,-7.338,1,0.245,0.0,0.0419,0.756,136.061,226333,4,6
53,Jill Scott,"Who Is Jill Scott? - Words and Sounds, Vol. 1",He Loves Me (Lyzel in E Flat),2PzYqACbv12FNhrlHPfJEH,0.649,0.3,3,-14.74,0,0.0498,4.46e-06,0.125,0.294,99.989,285747,4,6
54,Lenny Williams,Spark Of Love (Expanded Edition),'Cause I Love You,25z0QF3ANJPVM04fTbty45,0.519,0.358,10,-10.434,0,0.0582,0.0,0.161,0.369,129.629,429120,3,6
55,Bilal,1st Born Second,Soul Sista,1eetzMDPNpYSZOreBw7SSk,0.706,0.326,8,-10.45,0,0.116,8.06e-06,0.171,0.705,145.976,318667,4,6
56,Usher,Confessions (Expanded Edition),Can U Handle It?,6gRGMnzrsAY5Fl2byZf2jd,0.754,0.319,0,-8.773,1,0.0464,1.1e-06,0.127,0.382,129.858,279360,4,6
57,Alex Isley,Mine,Mine,1IxfE1rd0ngSFP8MSqYiv0,0.347,0.395,6,-9.278,0,0.0567,1.06e-05,0.125,0.133,67.492,212571,4,6
58,Yebba,Distance,Distance,08W9Md8HXeJrx3omSQE2NF,0.601,0.511,0,-7.297,1,0.038,0.252,0.0732,0.469,139.955,255800,4,6
59,Terrace Martin,Dinner Party,Sleepless Nights (feat. Phoelix),6h7jn2jE2EqJadOkDXsDJh,0.652,0.671,8,-7.254,1,0.0446,0.0863,0.0873,0.249,91.518,179226,4,6
60,Ravyn Lenae,Skin Tight (Alternate) [feat. Steve Lacy],Skin Tight (Alternate) [feat. Steve Lacy],4c16iHPk6g5XQavzEfDpld,0.198,0.33,3,-10.672,0,0.0346,0.000355,0.138,0.352,173.116,238966,1,6
61,Marques Houston,Naked,Naked,6j5Swqhcc12eHvPQc6uaQS,0.752,0.514,9,-6.507,1,0.268,8.98e-06,0.0987,0.409,59.985,266533,4,6
62,Lianne La Havas,Lianne La Havas,Bittersweet,4uawMXx8VZ7WMrjAVOaCMe,0.589,0.418,5,-7.456,0,0.0345,0.000361,0.192,0.277,137.87,292507,4,6
63,Ronald Isley,"Make Me Say It Again, Girl","Make Me Say It Again, Girl",4hv0hmUjhAqvAPGCHP4EaE,0.36,0.551,6,-7.994,0,0.0417,0.00012,0.117,0.337,138.33,314425,4,6
64,Destiny's Child,Survivor,Dangerously In Love,5KlcGBXtj2TptXLe83OXcP,0.419,0.518,3,-5.689,0,0.167,0.0,0.445,0.423,98.253,306307,4,6
65,Ledisi,Lost And Found,Alright,1wRQqmZwiF4thdQ8N7FiNv,0.626,0.417,8,-8.216,1,0.146,0.000164,0.111,0.209,173.629,277667,4,6
66,Etta Bond,How Could I Forget You,How Could I Forget You,6lPEIRTaQOeoO7ac5q2YEi,0.57,0.411,6,-9.461,0,0.0579,5.37e-05,0.198,0.441,74.358,214054,4,6
67,Minnie Riperton,Adventures In Paradise,Inside My Love - Remastered,7yngji6ogBXvAJdeOSBHAP,0.422,0.361,10,-11.358,0,0.0313,0.00955,0.0886,0.38,91.498,288067,4,6
68,Alicia Keys,ALICIA,3 Hour Drive (feat. Sampha),3WBpLOiuBWlkSjqxXfqQrH,0.49,0.349,5,-11.156,0,0.0491,0.000196,0.11,0.284,79.47,241480,4,6
69,Lucky Daye,Candydrip,Compassion (feat. Chiiild),41h9PjfBH6mVDPMkLc6zsg,0.683,0.549,4,-9.101,0,0.0287,0.00882,0.199,0.449,108.023,262467,4,6
70,Lianne La Havas,Lianne La Havas,Read My Mind,18yYhT8fTVjFK9IBPiows6,0.65,0.445,4,-9.621,0,0.0542,0.000145,0.38,0.442,94.015,288453,4,6
71,ELIZA,A Real Romantic,Livid,6cYqxLD2d6zdNXIJU3CAbR,0.838,0.19,4,-10.108,0,0.0701,0.189,0.369,0.276,87.987,269355,4,6
72,Jamila Woods,SULA (Paperback),SULA (Paperback),1RwK5al4DKxgHQ234mKbwB,0.264,0.289,6,-10.773,1,0.0315,1.48e-06,0.119,0.295,82.45,255907,4,6
73,Gaidaa,Overture,Falling Higher,5PGop05az1aIQsb10YW5Ex,0.629,0.665,5,-6.679,0,0.0843,0.028,0.084,0.639,92.681,198138,4,6
74,Destiny's Child,Destiny Fulfilled,If,2tOvXXicPq04q6Pk28O47m,0.434,0.401,8,-5.532,1,0.0326,0.0,0.253,0.319,124.838,255880,4,6
0,Demi Lovato,Tell Me You Love Me,Sorry Not Sorry,3Du2K5dLzmduCNp6uwuaL0,0.702,0.635,11,-6.917,0,0.265,0,0.283,0.873,144.004,203760,4,2
1,Taylor Swift,reputation,End Game,2x0WlnmfG39ZuDmstl9xfX,0.649,0.589,2,-6.237,1,0.0558,0,0.108,0.151,159.073,244827,4,2
2,Felix Jaehn,Feel Good,Feel Good,6a9vKVMFfNBi741DVSit3H,0.706,0.913,4,-3.892,1,0.0394,0.00029,0.123,0.674,125.952,164905,4,2
3,Demi Lovato,Confident,Confident,4wBA24GuWqlFfZ6uL65aXP,0.597,0.749,3,-6.252,1,0.0768,0.000187,0.116,0.326,130.077,205747,4,2
4,David Guetta,Nothing but the Beat (Ultimate Edition),Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,0.604,0.787,0,-3.674,0,0.103,0.15,0.127,0.301,126.062,245040,4,2
5,Rachel Platten,Fight Song - EP,Fight Song,6bRbeEgg8v8BQ0HuVuPE7v,0.639,0.707,7,-5.062,1,0.0739,0,0.176,0.352,87.944,204067,4,2
6,Colbie Caillat,Gypsy Heart Side A,Try,0dSchkfNB8SzYj8Bx7bcCW,0.609,0.367,1,-9.765,1,0.0291,0,0.108,0.545,140.006,224547,4,2
7,Katy Perry,Roar,Roar,3wepnWWqG3Kn8yt3tj1wDy,0.547,0.785,7,-4.331,0,0.0418,1.34e-05,0.5,0.444,179.803,222667,4,2
8,Kanye West,Late Registration,Touch The Sky,6mxyfdyF4LD7PctU3UNyjF,0.524,0.845,9,-4.912,1,0.348,0,0.434,0.553,98.388,236286,1,2
9,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,0.739,0.511,9,-7.844,1,0.0362,1.34e-06,0.133,0.542,96.038,215360,4,2
10,The Pussycat Dolls,Doll Domination,When I Grow Up,0dQQWHlXvuw4UyHcAvhfhB,0.675,0.693,11,-5.682,0,0.0514,0,0.38,0.353,118.423,245680,4,2
11,Britney Spears,Work B**ch,Work B**ch,2vTPWWm2Lgc6kI6a3Z3uXY,0.63,0.816,9,-6.535,1,0.15,0.00111,0.0616,0.85,128.012,247853,4,2
12,Ariana Grande,Problem,Problem,0NenBmcPtlaBGYAhU798G4,0.653,0.802,1,-5.317,0,0.215,1.93e-05,0.108,0.589,102.993,193987,4,2
13,La Roux,La Roux,Bulletproof,6lUY6MoqGgPnA27PHYxem5,0.674,0.882,3,-2.771,0,0.0477,6.47e-05,0.068,0.682,123.016,205733,4,2
14,Iggy Azalea,Fancy,Fancy,3oqCnpAoHf3SDFynxx7AU4,0.911,0.709,10,-4.139,0,0.0673,0,0.0491,0.365,94.979,199938,4,2
15,P!nk,Funhouse,So What,33GNzfnEGKGMrbTKV06zSO,0.538,0.873,11,-3.06,1,0.043,1.65e-06,0.312,0.4,126.032,215160,4,2
16,Fifth Harmony,Reflection (Deluxe),BO$$,1COvXs6jaykXC73h9OSBVM,0.813,0.872,9,-5.224,1,0.107,0,0.0498,0.736,103.016,171413,4,2
17,Beyoncé,I AM...SASHA FIERCE,Diva,5Ssv6DaKrW0HczVqx6zXdl,0.875,0.551,6,-6.744,0,0.317,0.00728,0.0537,0.861,146.092,200613,4,2
18,Katy Perry,PRISM (Deluxe),Dark Horse,5jrdCoLpJSvHHorevXBATy,0.645,0.585,6,-6.122,1,0.0513,0,0.165,0.353,131.931,215672,4,2
19,Hailee Steinfeld,Love Myself,Love Myself,0xCmwofyCiXdhoBsMSNj2w,0.616,0.768,0,-6.714,0,0.0781,0,0.427,0.322,122.91,218773,4,2
20,Fifth Harmony,Reflection (Deluxe),Worth It (feat. Kid Ink),41Fflg7qHiVOD6dEPvsCzO,0.884,0.765,8,-3.865,1,0.0882,7.04e-06,0.118,0.594,99.987,224573,4,2
21,Various Artists,Hannah Montana The Movie,The Climb,0V8FYVlBFuXXTIvRnMbZyS,0.327,0.588,4,-6.611,1,0.0336,0,0.104,0.329,161.074,236067,4,2
